Codigo linea;Descripcion linea;Codigo parada;Parada;Tiempo espera
03; PLAZA BIRIBILA - OTXARKOAGA;5105;PLAZA BIRIBILA;6
03; PLAZA BIRIBILA - OTXARKOAGA;5108;PLAZA BIRIBILA;3
03; PLAZA BIRIBILA - OTXARKOAGA;5111;OTXARKOAGA;8
03; PLAZA BIRIBILA - OTXARKOAGA;6126;OTXARKOAGA;8
10;ELORRIETA - PLAZA BIRIBILA;1101;PLAZA BIRIBILA;2
10;ELORRIETA - PLAZA BIRIBILA;1102;ELORRIETA;11
10;ELORRIETA - PLAZA BIRIBILA;1103;PLAZA BIRIBILA;1
10;ELORRIETA - PLAZA BIRIBILA;1104;ELORRIETA;13
10;ELORRIETA - PLAZA BIRIBILA;1105;PLAZA BIRIBILA;0
10;ELORRIETA - PLAZA BIRIBILA;1106;ELORRIETA;14
10;ELORRIETA - PLAZA BIRIBILA;1201;PLAZA BIRIBILA;3
10;ELORRIETA - PLAZA BIRIBILA;1301;ELORRIETA;10
10;ELORRIETA - PLAZA BIRIBILA;1302;ELORRIETA;8
10;ELORRIETA - PLAZA BIRIBILA;1303;PLAZA BIRIBILA;4
10;ELORRIETA - PLAZA BIRIBILA;1304;ELORRIETA;11
10;ELORRIETA - PLAZA BIRIBILA;1305;PLAZA BIRIBILA;6
10;ELORRIETA - PLAZA BIRIBILA;1412;PLAZA BIRIBILA;6
10;ELORRIETA - PLAZA BIRIBILA;1413;PLAZA BIRIBILA;10
10;ELORRIETA - PLAZA BIRIBILA;1414;PLAZA BIRIBILA;8
10;ELORRIETA - PLAZA BIRIBILA;1415;ELORRIETA;7
10;ELORRIETA - PLAZA BIRIBILA;1423;ELORRIETA;5
10;ELORRIETA - PLAZA BIRIBILA;1424;PLAZA BIRIBILA;12
10;ELORRIETA - PLAZA BIRIBILA;1425;ELORRIETA;3
10;ELORRIETA - PLAZA BIRIBILA;6107;PLAZA BIRIBILA;12
10;ELORRIETA - PLAZA BIRIBILA;6109;PLAZA BIRIBILA;14
10;ELORRIETA - PLAZA BIRIBILA;6110;ELORRIETA;14
10;ELORRIETA - PLAZA BIRIBILA;6113;PLAZA BIRIBILA;3
10;ELORRIETA - PLAZA BIRIBILA;6114;ELORRIETA;12
10;ELORRIETA - PLAZA BIRIBILA;6115;PLAZA BIRIBILA;17
10;ELORRIETA - PLAZA BIRIBILA;6125;ELORRIETA;15
10;ELORRIETA - PLAZA BIRIBILA;6130;ELORRIETA;5
10;ELORRIETA - PLAZA BIRIBILA;6204;ELORRIETA;17
10;ELORRIETA - PLAZA BIRIBILA;6219;PLAZA BIRIBILA;16
11;DEUSTU - ATXURI;1402;DEUSTU;26
11;DEUSTU - ATXURI;1403;DEUSTU;28
11;DEUSTU - ATXURI;1404;ATXURI;13
11;DEUSTU - ATXURI;1407;DEUSTU;24
11;DEUSTU - ATXURI;1408;DEUSTU;22
11;DEUSTU - ATXURI;1414;ATXURI;8
11;DEUSTU - ATXURI;1416;ATXURI;10
11;DEUSTU - ATXURI;1417;ATXURI;11
11;DEUSTU - ATXURI;1418;DEUSTU;2
11;DEUSTU - ATXURI;1419;DEUSTU;2
11;DEUSTU - ATXURI;1420;ATXURI;4
11;DEUSTU - ATXURI;1421;ATXURI;5
11;DEUSTU - ATXURI;1426;ATXURI;15
11;DEUSTU - ATXURI;1427;DEUSTU;20
11;DEUSTU - ATXURI;1428;ATXURI;6
11;DEUSTU - ATXURI;1506;ZORROTZAURRE;2
11;DEUSTU - ATXURI;1508;ZORROTZAURRE;2
11;DEUSTU - ATXURI;1509;ZORROTZAURRE;3
11;DEUSTU - ATXURI;1510;ZORROTZAURRE;4
11;DEUSTU - ATXURI;1514;ZORROTZAURRE;6
11;DEUSTU - ATXURI;1515;ZORROTZAURRE;5
11;DEUSTU - ATXURI;2101;ATXURI;21
11;DEUSTU - ATXURI;2102;ATXURI;22
11;DEUSTU - ATXURI;2103;DEUSTU;17
11;DEUSTU - ATXURI;2105;DEUSTU;15
11;DEUSTU - ATXURI;2108;DEUSTU;12
11;DEUSTU - ATXURI;2109;ATXURI;18
11;DEUSTU - ATXURI;5101;ATXURI;24
11;DEUSTU - ATXURI;5106;DEUSTU;5
11;DEUSTU - ATXURI;5108;ATXURI;23
11;DEUSTU - ATXURI;5110;DEUSTU;9
11;DEUSTU - ATXURI;5405;DEUSTU;0
11;DEUSTU - ATXURI;5601;ATXURI;30
11;DEUSTU - ATXURI;5701;ATXURI;29
11;DEUSTU - ATXURI;5704;ATXURI;27
13;SAN IGNAZIO - TXURDINAGA;1101;TXURDINAGA;7
13;SAN IGNAZIO - TXURDINAGA;1102;SAN IGNAZIO;5
13;SAN IGNAZIO - TXURDINAGA;1103;TXURDINAGA;6
13;SAN IGNAZIO - TXURDINAGA;1104;SAN IGNAZIO;7
13;SAN IGNAZIO - TXURDINAGA;1105;TXURDINAGA;0
13;SAN IGNAZIO - TXURDINAGA;1301;SAN IGNAZIO;3
13;SAN IGNAZIO - TXURDINAGA;1302;SAN IGNAZIO;1
13;SAN IGNAZIO - TXURDINAGA;1303;TXURDINAGA;9
13;SAN IGNAZIO - TXURDINAGA;1304;SAN IGNAZIO;4
13;SAN IGNAZIO - TXURDINAGA;1305;TXURDINAGA;10
13;SAN IGNAZIO - TXURDINAGA;1412;TXURDINAGA;11
13;SAN IGNAZIO - TXURDINAGA;1413;TXURDINAGA;2
13;SAN IGNAZIO - TXURDINAGA;1414;TXURDINAGA;13
13;SAN IGNAZIO - TXURDINAGA;1415;SAN IGNAZIO;19
13;SAN IGNAZIO - TXURDINAGA;1423;SAN IGNAZIO;18
13;SAN IGNAZIO - TXURDINAGA;1424;TXURDINAGA;3
13;SAN IGNAZIO - TXURDINAGA;1425;SAN IGNAZIO;16
13;SAN IGNAZIO - TXURDINAGA;2301;SAN IGNAZIO;4
13;SAN IGNAZIO - TXURDINAGA;2403;TXURDINAGA;14
13;SAN IGNAZIO - TXURDINAGA;2404;SAN IGNAZIO;3
13;SAN IGNAZIO - TXURDINAGA;2405;SAN IGNAZIO;1
13;SAN IGNAZIO - TXURDINAGA;2406;TXURDINAGA;1
13;SAN IGNAZIO - TXURDINAGA;2407;TXURDINAGA;2
13;SAN IGNAZIO - TXURDINAGA;2503;SAN IGNAZIO;14
13;SAN IGNAZIO - TXURDINAGA;2504;SAN IGNAZIO;11
13;SAN IGNAZIO - TXURDINAGA;2508;SAN IGNAZIO;12
13;SAN IGNAZIO - TXURDINAGA;3201;SAN IGNAZIO;7
13;SAN IGNAZIO - TXURDINAGA;3217;TXURDINAGA;14
13;SAN IGNAZIO - TXURDINAGA;3220;TXURDINAGA;16
13;SAN IGNAZIO - TXURDINAGA;3223;SAN IGNAZIO;21
13;SAN IGNAZIO - TXURDINAGA;3228;SAN IGNAZIO;8
13;SAN IGNAZIO - TXURDINAGA;3229;SAN IGNAZIO;9
13;SAN IGNAZIO - TXURDINAGA;4105;TXURDINAGA;5
13;SAN IGNAZIO - TXURDINAGA;4109;TXURDINAGA;3
13;SAN IGNAZIO - TXURDINAGA;4202;TXURDINAGA;9
13;SAN IGNAZIO - TXURDINAGA;4207;TXURDINAGA;10
13;SAN IGNAZIO - TXURDINAGA;4214;TXURDINAGA;6
13;SAN IGNAZIO - TXURDINAGA;4302;TXURDINAGA;1
13;SAN IGNAZIO - TXURDINAGA;4303;TXURDINAGA;13
13;SAN IGNAZIO - TXURDINAGA;4304;TXURDINAGA;11
13;SAN IGNAZIO - TXURDINAGA;6101;TXURDINAGA;9
13;SAN IGNAZIO - TXURDINAGA;6102;SAN IGNAZIO;8
13;SAN IGNAZIO - TXURDINAGA;6103;TXURDINAGA;8
13;SAN IGNAZIO - TXURDINAGA;6107;TXURDINAGA;3
13;SAN IGNAZIO - TXURDINAGA;6109;TXURDINAGA;5
13;SAN IGNAZIO - TXURDINAGA;6110;SAN IGNAZIO;10
13;SAN IGNAZIO - TXURDINAGA;6125;SAN IGNAZIO;11
13;SAN IGNAZIO - TXURDINAGA;6204;SAN IGNAZIO;13
13;SAN IGNAZIO - TXURDINAGA;6219;TXURDINAGA;6
18;SAN IGNAZIO - ZORROTZA;1101;ZORROTZA;16
18;SAN IGNAZIO - ZORROTZA;1102;SAN IGNAZIO;2
18;SAN IGNAZIO - ZORROTZA;1103;ZORROTZA;16
18;SAN IGNAZIO - ZORROTZA;1104;SAN IGNAZIO;4
18;SAN IGNAZIO - ZORROTZA;1105;ZORROTZA;14
18;SAN IGNAZIO - ZORROTZA;1301;SAN IGNAZIO;15
18;SAN IGNAZIO - ZORROTZA;1302;SAN IGNAZIO;13
18;SAN IGNAZIO - ZORROTZA;1303;ZORROTZA;17
18;SAN IGNAZIO - ZORROTZA;1304;SAN IGNAZIO;1
18;SAN IGNAZIO - ZORROTZA;1305;ZORROTZA;19
18;SAN IGNAZIO - ZORROTZA;1412;ZORROTZA;20
18;SAN IGNAZIO - ZORROTZA;1413;ZORROTZA;2
18;SAN IGNAZIO - ZORROTZA;1414;ZORROTZA;21
18;SAN IGNAZIO - ZORROTZA;1415;SAN IGNAZIO;12
18;SAN IGNAZIO - ZORROTZA;1423;SAN IGNAZIO;10
18;SAN IGNAZIO - ZORROTZA;1424;ZORROTZA;3
18;SAN IGNAZIO - ZORROTZA;1425;SAN IGNAZIO;8
18;SAN IGNAZIO - ZORROTZA;6107;ZORROTZA;3
18;SAN IGNAZIO - ZORROTZA;6109;ZORROTZA;5
18;SAN IGNAZIO - ZORROTZA;6111;ZORROTZA;8
18;SAN IGNAZIO - ZORROTZA;6112;ZORROTZA;8
18;SAN IGNAZIO - ZORROTZA;6125;SAN IGNAZIO;4
18;SAN IGNAZIO - ZORROTZA;6202;ZORROTZA;9
18;SAN IGNAZIO - ZORROTZA;6203;ZORROTZA;10
18;SAN IGNAZIO - ZORROTZA;6204;SAN IGNAZIO;6
18;SAN IGNAZIO - ZORROTZA;6215;SAN IGNAZIO;1
18;SAN IGNAZIO - ZORROTZA;6216;SAN IGNAZIO;2
18;SAN IGNAZIO - ZORROTZA;6219;ZORROTZA;6
18;SAN IGNAZIO - ZORROTZA;6229;SAN IGNAZIO;0
18;SAN IGNAZIO - ZORROTZA;7104;SAN IGNAZIO;18
18;SAN IGNAZIO - ZORROTZA;8111;SAN IGNAZIO;13
18;SAN IGNAZIO - ZORROTZA;8112;ZORROTZA;12
18;SAN IGNAZIO - ZORROTZA;8113;SAN IGNAZIO;11
18;SAN IGNAZIO - ZORROTZA;8122;ZORROTZA;11
18;SAN IGNAZIO - ZORROTZA;8123;SAN IGNAZIO;15
18;SAN IGNAZIO - ZORROTZA;8204;ZORROTZA;14
18;SAN IGNAZIO - ZORROTZA;8205;ZORROTZA;15
18;SAN IGNAZIO - ZORROTZA;8317;SAN IGNAZIO;17
18;SAN IGNAZIO - ZORROTZA;8501;SAN IGNAZIO;12
18;SAN IGNAZIO - ZORROTZA;8502;SAN IGNAZIO;13
18;SAN IGNAZIO - ZORROTZA;8503;SAN IGNAZIO;6
18;SAN IGNAZIO - ZORROTZA;8504;ZORROTZA;14
18;SAN IGNAZIO - ZORROTZA;8505;SAN IGNAZIO;6
18;SAN IGNAZIO - ZORROTZA;8506;ZORROTZA;12
18;SAN IGNAZIO - ZORROTZA;8507;SAN IGNAZIO;22
18;SAN IGNAZIO - ZORROTZA;8509;SAN IGNAZIO;8
18;SAN IGNAZIO - ZORROTZA;8510;ZORROTZA;8
22;SARRIKUE - ATXURI;2104;SARRIKUE;11
22;SARRIKUE - ATXURI;2108;SARRIKUE;10
22;SARRIKUE - ATXURI;2202;ATXURI;5
22;SARRIKUE - ATXURI;2205;SARRIKUE;2
22;SARRIKUE - ATXURI;2206;SARRIKUE;0
22;SARRIKUE - ATXURI;2401;SARRIKUE;6
22;SARRIKUE - ATXURI;2402;SARRIKUE;4
22;SARRIKUE - ATXURI;2409;SARRIKUE;3
22;SARRIKUE - ATXURI;2411;SARRIKUE;8
22;SARRIKUE - ATXURI;2412;SARRIKUE;9
22;SARRIKUE - ATXURI;2415;ATXURI;2
22;SARRIKUE - ATXURI;2501;SARRIKUE;3
22;SARRIKUE - ATXURI;2502;SARRIKUE;4
22;SARRIKUE - ATXURI;2504;ATXURI;11
22;SARRIKUE - ATXURI;2507;SARRIKUE;11
22;SARRIKUE - ATXURI;2508;ATXURI;0
22;SARRIKUE - ATXURI;2510;SARRIKUE;2
22;SARRIKUE - ATXURI;2601;ATXURI;7
22;SARRIKUE - ATXURI;2602;ATXURI;9
22;SARRIKUE - ATXURI;5101;ATXURI;7
22;SARRIKUE - ATXURI;5106;SARRIKUE;2
22;SARRIKUE - ATXURI;5108;ATXURI;6
22;SARRIKUE - ATXURI;5110;SARRIKUE;6
22;SARRIKUE - ATXURI;5405;SARRIKUE;0
22;SARRIKUE - ATXURI;5601;ATXURI;12
22;SARRIKUE - ATXURI;5701;ATXURI;12
22;SARRIKUE - ATXURI;5704;ATXURI;10
27;ARABELLA - BETOLATZA;2301;BETOLAZA;16
27;ARABELLA - BETOLATZA;2403;ARABELLA;1
27;ARABELLA - BETOLATZA;2404;BETOLAZA;14
27;ARABELLA - BETOLATZA;2405;BETOLAZA;13
27;ARABELLA - BETOLATZA;2406;ARABELLA;3
27;ARABELLA - BETOLATZA;2407;ARABELLA;5
27;ARABELLA - BETOLATZA;2501;ARABELLA;5
27;ARABELLA - BETOLATZA;2502;BETOLAZA;5
27;ARABELLA - BETOLATZA;2503;BETOLAZA;12
27;ARABELLA - BETOLATZA;2504;BETOLAZA;8
27;ARABELLA - BETOLATZA;2505;ARABELLA;1
27;ARABELLA - BETOLATZA;2506;ARABELLA;9
27;ARABELLA - BETOLATZA;2508;BETOLAZA;9
27;ARABELLA - BETOLATZA;2510;ARABELLA;3
27;ARABELLA - BETOLATZA;5104;ARABELLA;6
27;ARABELLA - BETOLATZA;6101;ARABELLA;14
27;ARABELLA - BETOLATZA;6102;BETOLAZA;1
27;ARABELLA - BETOLATZA;6103;ARABELLA;11
27;ARABELLA - BETOLATZA;6116;BETOLAZA;4
27;ARABELLA - BETOLATZA;6205;ARABELLA;8
27;ARABELLA - BETOLATZA;6209;ARABELLA;7
27;ARABELLA - BETOLATZA;6210;ARABELLA;5
27;ARABELLA - BETOLATZA;6211;BETOLAZA;6
27;ARABELLA - BETOLATZA;6212;BETOLAZA;8
27;ARABELLA - BETOLATZA;6213;ARABELLA;2
27;ARABELLA - BETOLATZA;6214;BETOLAZA;2
27;ARABELLA - BETOLATZA;7106;BETOLAZA;3
27;ARABELLA - BETOLATZA;7107;ARABELLA;14
27;ARABELLA - BETOLATZA;7303;BETOLAZA;8
27;ARABELLA - BETOLATZA;7308;ARABELLA;11
27;ARABELLA - BETOLATZA;7309;ARABELLA;9
27;ARABELLA - BETOLATZA;7310;BETOLAZA;5
27;ARABELLA - BETOLATZA;7311;ARABELLA;12
27;ARABELLA - BETOLATZA;7314;BETOLAZA;6
27;ARABELLA - BETOLATZA;7501;BETOLAZA;9
27;ARABELLA - BETOLATZA;7502;ARABELLA;3
27;ARABELLA - BETOLATZA;7503;ARABELLA;15
27;ARABELLA - BETOLATZA;7508;ARABELLA;4
27;ARABELLA - BETOLATZA;7509;BETOLAZA;11
27;ARABELLA - BETOLATZA;7510;ARABELLA;6
27;ARABELLA - BETOLATZA;7511;BETOLAZA;14
27;ARABELLA - BETOLATZA;7602;ARABELLA;7
28;URIBARRI - ALTAMIRA;2102;ALTAMIRA;1
28;URIBARRI - ALTAMIRA;2104;URIBARRI;12
28;URIBARRI - ALTAMIRA;2108;URIBARRI;11
28;URIBARRI - ALTAMIRA;2110;ALTAMIRA;18
28;URIBARRI - ALTAMIRA;2203;ALTAMIRA;16
28;URIBARRI - ALTAMIRA;2205;URIBARRI;15
28;URIBARRI - ALTAMIRA;2206;URIBARRI;14
28;URIBARRI - ALTAMIRA;2207;ALTAMIRA;16
28;URIBARRI - ALTAMIRA;2408;ALTAMIRA;20
28;URIBARRI - ALTAMIRA;2409;URIBARRI;17
28;URIBARRI - ALTAMIRA;2410;ALTAMIRA;14
28;URIBARRI - ALTAMIRA;2415;ALTAMIRA;12
28;URIBARRI - ALTAMIRA;2416;URIBARRI;18
28;URIBARRI - ALTAMIRA;5105;ALTAMIRA;4
28;URIBARRI - ALTAMIRA;5108;ALTAMIRA;1
28;URIBARRI - ALTAMIRA;6113;URIBARRI;4
28;URIBARRI - ALTAMIRA;6114;ALTAMIRA;9
28;URIBARRI - ALTAMIRA;6115;URIBARRI;0
28;URIBARRI - ALTAMIRA;6116;ALTAMIRA;12
28;URIBARRI - ALTAMIRA;6117;ALTAMIRA;6
28;URIBARRI - ALTAMIRA;6206;URIBARRI;21
28;URIBARRI - ALTAMIRA;6208;URIBARRI;18
28;URIBARRI - ALTAMIRA;6211;ALTAMIRA;15
28;URIBARRI - ALTAMIRA;6212;ALTAMIRA;17
28;URIBARRI - ALTAMIRA;6217;URIBARRI;14
28;URIBARRI - ALTAMIRA;6221;ALTAMIRA;18
28;URIBARRI - ALTAMIRA;6222;ALTAMIRA;21
28;URIBARRI - ALTAMIRA;8105;ALTAMIRA;9
28;URIBARRI - ALTAMIRA;8106;URIBARRI;2
28;URIBARRI - ALTAMIRA;8107;URIBARRI;6
28;URIBARRI - ALTAMIRA;8114;ALTAMIRA;7
28;URIBARRI - ALTAMIRA;8122;ALTAMIRA;4
28;URIBARRI - ALTAMIRA;8128;URIBARRI;9
28;URIBARRI - ALTAMIRA;8401;ALTAMIRA;17
28;URIBARRI - ALTAMIRA;8402;URIBARRI;6
28;URIBARRI - ALTAMIRA;8403;URIBARRI;9
28;URIBARRI - ALTAMIRA;8601;URIBARRI;4
28;URIBARRI - ALTAMIRA;8602;ALTAMIRA;2
30;TXURDINAGA - MIRIBILLA;2202;MIRIBILLA;7
30;TXURDINAGA - MIRIBILLA;2415;MIRIBILLA;4
30;TXURDINAGA - MIRIBILLA;2504;MIRIBILLA;13
30;TXURDINAGA - MIRIBILLA;2508;MIRIBILLA;2
30;TXURDINAGA - MIRIBILLA;3201;MIRIBILLA;8
30;TXURDINAGA - MIRIBILLA;3205;MIRIBILLA;6
30;TXURDINAGA - MIRIBILLA;3219;TXURDINAGA;2
30;TXURDINAGA - MIRIBILLA;3220;MIRIBILLA;5
30;TXURDINAGA - MIRIBILLA;3223;MIRIBILLA;7
30;TXURDINAGA - MIRIBILLA;3224;TXURDINAGA;2
30;TXURDINAGA - MIRIBILLA;3225;TXURDINAGA;15
30;TXURDINAGA - MIRIBILLA;3226;TXURDINAGA;14
30;TXURDINAGA - MIRIBILLA;3227;TXURDINAGA;17
30;TXURDINAGA - MIRIBILLA;3228;MIRIBILLA;10
30;TXURDINAGA - MIRIBILLA;3229;MIRIBILLA;11
30;TXURDINAGA - MIRIBILLA;4104;TXURDINAGA;13
30;TXURDINAGA - MIRIBILLA;4109;TXURDINAGA;11
30;TXURDINAGA - MIRIBILLA;4301;MIRIBILLA;4
30;TXURDINAGA - MIRIBILLA;5103;TXURDINAGA;4
30;TXURDINAGA - MIRIBILLA;5105;MIRIBILLA;10
30;TXURDINAGA - MIRIBILLA;5108;MIRIBILLA;6
30;TXURDINAGA - MIRIBILLA;5111;TXURDINAGA;8
30;TXURDINAGA - MIRIBILLA;5801;MIRIBILLA;2
30;TXURDINAGA - MIRIBILLA;5802;TXURDINAGA;10
30;TXURDINAGA - MIRIBILLA;5805;TXURDINAGA;8
30;TXURDINAGA - MIRIBILLA;5806;MIRIBILLA;3
30;TXURDINAGA - MIRIBILLA;5901;TXURDINAGA;7
30;TXURDINAGA - MIRIBILLA;5902;MIRIBILLA;7
30;TXURDINAGA - MIRIBILLA;5903;TXURDINAGA;5
30;TXURDINAGA - MIRIBILLA;5904;TXURDINAGA;10
30;TXURDINAGA - MIRIBILLA;5905;MIRIBILLA;8
30;TXURDINAGA - MIRIBILLA;5916;MIRIBILLA;5
30;TXURDINAGA - MIRIBILLA;6119;MIRIBILLA;14
30;TXURDINAGA - MIRIBILLA;6120;TXURDINAGA;12
30;TXURDINAGA - MIRIBILLA;6121;MIRIBILLA;17
30;TXURDINAGA - MIRIBILLA;6123;TXURDINAGA;10
30;TXURDINAGA - MIRIBILLA;6126;TXURDINAGA;1
34;OTXARKOAGA - SANTUTXU;3104;SANTUTXU;9
34;OTXARKOAGA - SANTUTXU;3105;SANTUTXU;13
34;OTXARKOAGA - SANTUTXU;3106;OTXARKOAGA;13
34;OTXARKOAGA - SANTUTXU;3107;SANTUTXU;8
34;OTXARKOAGA - SANTUTXU;3109;SANTUTXU;8
34;OTXARKOAGA - SANTUTXU;3110;SANTUTXU;10
34;OTXARKOAGA - SANTUTXU;3111;SANTUTXU;12
34;OTXARKOAGA - SANTUTXU;3112;SANTUTXU;11
34;OTXARKOAGA - SANTUTXU;3202;SANTUTXU;5
34;OTXARKOAGA - SANTUTXU;3203;SANTUTXU;6
34;OTXARKOAGA - SANTUTXU;3204;SANTUTXU;7
34;OTXARKOAGA - SANTUTXU;3216;OTXARKOAGA;26
34;OTXARKOAGA - SANTUTXU;3218;OTXARKOAGA;24
34;OTXARKOAGA - SANTUTXU;3221;OTXARKOAGA;21
34;OTXARKOAGA - SANTUTXU;3222;OTXARKOAGA;21
34;OTXARKOAGA - SANTUTXU;4202;OTXARKOAGA;28
34;OTXARKOAGA - SANTUTXU;4203;SANTUTXU;2
34;OTXARKOAGA - SANTUTXU;4208;OTXARKOAGA;31
38;OTXARKOAGA - BASURTU/TERMIBUS;2301;BASURTU/TERMIBUS;4
38;OTXARKOAGA - BASURTU/TERMIBUS;2403;OTXARKOAGA;0
38;OTXARKOAGA - BASURTU/TERMIBUS;2404;BASURTU/TERMIBUS;4
38;OTXARKOAGA - BASURTU/TERMIBUS;2405;BASURTU/TERMIBUS;2
38;OTXARKOAGA - BASURTU/TERMIBUS;2406;OTXARKOAGA;3
38;OTXARKOAGA - BASURTU/TERMIBUS;2407;OTXARKOAGA;4
38;OTXARKOAGA - BASURTU/TERMIBUS;2503;BASURTU/TERMIBUS;19
38;OTXARKOAGA - BASURTU/TERMIBUS;2504;BASURTU/TERMIBUS;17
38;OTXARKOAGA - BASURTU/TERMIBUS;2508;BASURTU/TERMIBUS;18
38;OTXARKOAGA - BASURTU/TERMIBUS;3109;OTXARKOAGA;7
38;OTXARKOAGA - BASURTU/TERMIBUS;3201;BASURTU/TERMIBUS;11
38;OTXARKOAGA - BASURTU/TERMIBUS;3204;OTXARKOAGA;6
38;OTXARKOAGA - BASURTU/TERMIBUS;3206;OTXARKOAGA;2
38;OTXARKOAGA - BASURTU/TERMIBUS;3213;OTXARKOAGA;4
38;OTXARKOAGA - BASURTU/TERMIBUS;3221;BASURTU/TERMIBUS;9
38;OTXARKOAGA - BASURTU/TERMIBUS;3222;BASURTU/TERMIBUS;8
38;OTXARKOAGA - BASURTU/TERMIBUS;3226;OTXARKOAGA;0
38;OTXARKOAGA - BASURTU/TERMIBUS;3228;BASURTU/TERMIBUS;13
38;OTXARKOAGA - BASURTU/TERMIBUS;3229;BASURTU/TERMIBUS;15
38;OTXARKOAGA - BASURTU/TERMIBUS;4104;OTXARKOAGA;8
38;OTXARKOAGA - BASURTU/TERMIBUS;4109;OTXARKOAGA;6
38;OTXARKOAGA - BASURTU/TERMIBUS;6101;OTXARKOAGA;10
38;OTXARKOAGA - BASURTU/TERMIBUS;6102;BASURTU/TERMIBUS;7
38;OTXARKOAGA - BASURTU/TERMIBUS;6103;OTXARKOAGA;9
38;OTXARKOAGA - BASURTU/TERMIBUS;6116;BASURTU/TERMIBUS;10
38;OTXARKOAGA - BASURTU/TERMIBUS;6203;BASURTU/TERMIBUS;2
38;OTXARKOAGA - BASURTU/TERMIBUS;6205;OTXARKOAGA;6
38;OTXARKOAGA - BASURTU/TERMIBUS;6209;OTXARKOAGA;3
38;OTXARKOAGA - BASURTU/TERMIBUS;6210;OTXARKOAGA;0
38;OTXARKOAGA - BASURTU/TERMIBUS;6211;BASURTU/TERMIBUS;12
38;OTXARKOAGA - BASURTU/TERMIBUS;6212;BASURTU/TERMIBUS;14
38;OTXARKOAGA - BASURTU/TERMIBUS;6213;OTXARKOAGA;11
